id,baby_id,timestamp,has_urine,urine_volume,has_stool,stool_consistency,stool_color,diaper_type,notes,created_at,updated_at
8331ea76-6545-44c7-9286-70014fcc0ece,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-23 18:15:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-23 18:15:00,2024-02-23 18:15:00
da8a28e1-5cf8-4456-95c6-76714a605f67,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-23 19:39:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-23 19:39:00,2024-02-23 19:39:00
8aede456-31b2-4bfc-aca2-bc6b9c627c87,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-23 20:55:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-23 20:55:00,2024-02-23 20:55:00
4d9662ce-4378-4271-b12e-9b1da591ed19,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-24 06:51:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-24 06:51:00,2024-02-24 06:51:00
1fcaf66e-f07d-4f88-bf6e-2d3e7089ffbe,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-24 09:27:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-24 09:27:00,2024-02-24 09:27:00
1af6728b-1a2e-42f3-b9e2-9c632ccac6ee,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-24 10:55:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-24 10:55:00,2024-02-24 10:55:00
6feddd2b-8044-4e5d-b08c-1cca93d7fac9,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-24 13:15:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-24 13:15:00,2024-02-24 13:15:00
8e4e559b-b004-4f20-a0ac-69ecc71d317f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-24 15:30:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-24 15:30:00,2024-02-24 15:30:00
741533ac-d6d1-48c6-9911-0f5870162f86,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-24 16:47:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2024-02-24 16:47:00,2024-02-24 16:47:00
1f220aee-d4ec-49dd-b410-e4e81d7efc11,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-24 20:28:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-24 20:28:00,2024-02-24 20:28:00
9982571d-01b7-490e-8aeb-ede0241430c1,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-25 06:49:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-25 06:49:00,2024-02-25 06:49:00
f8de4b13-f845-4bed-bc6a-ac1599d10254,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-25 11:09:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-25 11:09:00,2024-02-25 11:09:00
c2a5148d-025a-48d5-8788-ce5eb1c4e2c2,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-25 13:14:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-25 13:14:00,2024-02-25 13:14:00
ff12b90f-0ed6-4a33-9189-3234488892b5,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-25 15:12:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-25 15:12:00,2024-02-25 15:12:00
7046e2d5-fba2-42e4-b2a3-a853f4eb3f20,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-25 18:00:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-25 18:00:00,2024-02-25 18:00:00
31865268-1e5a-4521-aff6-d2e748babb94,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-25 19:24:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-25 19:24:00,2024-02-25 19:24:00
a5df1bea-4112-4251-9bc0-dbcb7a945be8,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-25 21:00:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-25 21:00:00,2024-02-25 21:00:00
1dc0b422-75ab-4194-a134-9732fb8b0e12,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-26 07:17:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-26 07:17:00,2024-02-26 07:17:00
8c6e1d3c-ee7d-45bb-9847-7eb4eecea4be,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-26 10:02:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-26 10:02:00,2024-02-26 10:02:00
1b35ac4b-9e85-4fbf-b9cb-122cda4a602c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-26 10:31:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2024-02-26 10:31:00,2024-02-26 10:31:00
a3dab48b-ac87-4408-a927-a0ca3ded7268,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-26 14:03:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-26 14:03:00,2024-02-26 14:03:00
cf634cd1-ac51-4d7a-8f28-8219ba827b59,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-26 17:00:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2024-02-26 17:00:00,2024-02-26 17:00:00
594ce77d-6bc5-4d45-afc1-638475ff29a2,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-26 19:00:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-26 19:00:00,2024-02-26 19:00:00
2d79e0fc-9566-4071-acaa-6fa7500468e7,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-26 21:00:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-26 21:00:00,2024-02-26 21:00:00
08b507a7-3d2d-4051-bc61-407f01658f5d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-27 07:50:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-27 07:50:00,2024-02-27 07:50:00
891f9d1a-7b41-454f-892a-0abddeae9827,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-27 09:40:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-27 09:40:00,2024-02-27 09:40:00
a3cb1400-3f36-48eb-9fb6-dba8e831dc5b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-27 11:40:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-27 11:40:00,2024-02-27 11:40:00
68da9e02-ce5d-40f4-aefa-e6f83ab98db9,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-27 12:30:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2024-02-27 12:30:00,2024-02-27 12:30:00
4553f3e9-56c3-465d-8919-f1fea2cb12bc,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-27 15:51:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-27 15:51:00,2024-02-27 15:51:00
97b2e50f-1fc5-4343-b785-e6ab86db8db2,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-27 19:10:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2024-02-27 19:10:00,2024-02-27 19:10:00
8c191388-a508-47ee-92c3-5573513ab448,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-27 20:15:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2024-02-27 20:15:00,2024-02-27 20:15:00
3450a421-0343-42c0-99d4-26b6f6c69364,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-28 07:58:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-28 07:58:00,2024-02-28 07:58:00
d7ee8c7f-f625-40c6-baff-72e91ed65640,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-28 10:55:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-28 10:55:00,2024-02-28 10:55:00
ada54289-f934-4436-9472-7946118c0bc5,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-28 13:01:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-28 13:01:00,2024-02-28 13:01:00
a0684394-7c64-407f-be93-3a4466ceb12c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-28 17:56:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-28 17:56:00,2024-02-28 17:56:00
eedb968a-c278-4191-acb2-5d0c004f1911,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-28 20:01:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2024-02-28 20:01:00,2024-02-28 20:01:00
3c2ffc16-d7b6-4a0a-9555-040f3cc88100,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-29 07:30:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-29 07:30:00,2024-02-29 07:30:00
054c63f9-c689-4873-9a28-ec947f424d98,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-29 10:25:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-29 10:25:00,2024-02-29 10:25:00
ff8082d7-9eb7-4d2c-b390-c022af6c38fb,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-29 11:26:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-29 11:26:00,2024-02-29 11:26:00
0831e26f-0806-4dcf-aaad-c38f4b7e1f6b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-29 13:05:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-29 13:05:00,2024-02-29 13:05:00
78654a9b-81cc-4c0f-9894-f136dd7e845e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-29 15:05:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-29 15:05:00,2024-02-29 15:05:00
085203c6-aa05-4af3-bed8-785c8859c9ac,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-29 17:05:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-29 17:05:00,2024-02-29 17:05:00
b55c8cc1-befa-468a-ae1a-84df1789c18c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-02-29 19:25:00,true,MODERATE,false,,,DISPOSABLE,,2024-02-29 19:25:00,2024-02-29 19:25:00
ffe263b1-7f39-4cd3-8e44-9155ba164427,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-01 07:46:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-01 07:46:00,2024-03-01 07:46:00
9ffa4f55-5843-4620-bbdf-aa412ae0b3d7,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-01 09:25:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-01 09:25:00,2024-03-01 09:25:00
71c6a4a2-7289-4961-bfd2-b0d2b86f4174,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-01 11:40:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-01 11:40:00,2024-03-01 11:40:00
b92c859c-b09b-4c35-8844-1c220fd9e1ba,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-01 13:10:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-01 13:10:00,2024-03-01 13:10:00
a4c1e909-3f6e-4d16-8b0c-0229cc4b01b3,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-01 16:25:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2024-03-01 16:25:00,2024-03-01 16:25:00
b36378cf-c5ff-428b-b711-5dae46a9723d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-01 17:50:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2024-03-01 17:50:00,2024-03-01 17:50:00
5f1d0d06-1b66-41a7-a24a-244640bbee67,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-02 06:31:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-02 06:31:00,2024-03-02 06:31:00
b8bf8879-61a2-43f7-9139-c509dae0c58b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-02 09:18:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-02 09:18:00,2024-03-02 09:18:00
695169b5-1c83-4dde-9b9c-a20ce4e846ea,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-02 11:05:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-02 11:05:00,2024-03-02 11:05:00
a6c8cf40-09a0-4a52-ab82-171c6a3915f4,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-02 13:00:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-02 13:00:00,2024-03-02 13:00:00
1dca82c5-322e-4ae7-937e-5bd54b668103,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-02 14:23:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-02 14:23:00,2024-03-02 14:23:00
d561c508-9c0f-4719-8227-1b6b24e97489,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-02 17:16:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-02 17:16:00,2024-03-02 17:16:00
6c1490c2-0f04-4ce7-9f22-f3d6a5891515,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-02 18:25:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2024-03-02 18:25:00,2024-03-02 18:25:00
c7ca9f89-c835-47b5-bcb9-efb7f3c74b8d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-03 07:11:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-03 07:11:00,2024-03-03 07:11:00
d718120d-7869-4bc6-88f3-fd7fe2a93192,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-03 09:55:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-03 09:55:00,2024-03-03 09:55:00
77e8fe2c-8b24-41fa-b577-480a138194a1,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-03 12:20:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2024-03-03 12:20:00,2024-03-03 12:20:00
60305313-91c5-4114-a975-e51f7acd4e0b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-03 14:01:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-03 14:01:00,2024-03-03 14:01:00
c06b595c-b15c-482a-9372-56e3fc084c37,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-03 14:25:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2024-03-03 14:25:00,2024-03-03 14:25:00
6bcab5e1-fea3-476c-b492-fb3fc0441fb0,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-03 16:07:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-03 16:07:00,2024-03-03 16:07:00
ba4f8e50-e1c6-45df-b9b8-3e6fd1e873f0,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-03 17:53:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2024-03-03 17:53:00,2024-03-03 17:53:00
d76c9877-03d3-4082-a1b8-18b0862b2302,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-04 07:02:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-04 07:02:00,2024-03-04 07:02:00
a5ee8826-9c33-4c7e-954e-fc9d196e761f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-04 09:32:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-04 09:32:00,2024-03-04 09:32:00
8b0e8824-4d75-4ee0-b0a3-9c337d089028,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-04 13:15:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-04 13:15:00,2024-03-04 13:15:00
c9115753-2ccb-4393-ba9e-23dc43640ce2,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-04 14:55:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-04 14:55:00,2024-03-04 14:55:00
17a70ac1-5bf0-4e24-8f61-c8c6afc5fe2c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-04 17:01:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-04 17:01:00,2024-03-04 17:01:00
f3f5444a-49e4-4b37-bc22-a0231973dd2b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-04 19:10:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-04 19:10:00,2024-03-04 19:10:00
b6e8cc76-ccb5-4681-94d5-305418f003eb,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-04 20:10:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-04 20:10:00,2024-03-04 20:10:00
f69b142d-a8fa-46b0-81b4-72a7ad338f24,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-05 06:47:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-05 06:47:00,2024-03-05 06:47:00
cf833036-000e-48ea-b532-c484439eb524,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-05 10:26:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-05 10:26:00,2024-03-05 10:26:00
eeda679c-64f0-4cf1-8595-f57eeab7f9b0,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-05 12:01:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-05 12:01:00,2024-03-05 12:01:00
42410663-9574-433d-b2cf-e9a0027c4957,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-05 14:01:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-05 14:01:00,2024-03-05 14:01:00
f8c9104e-ca93-4eb1-a862-1cd71e1b82ee,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-05 16:45:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2024-03-05 16:45:00,2024-03-05 16:45:00
204fd879-f568-466d-bd59-629e5fe432b5,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-05 18:27:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-05 18:27:00,2024-03-05 18:27:00
448cfea9-460a-430d-ba7f-10ca932a2a52,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-05 20:29:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-05 20:29:00,2024-03-05 20:29:00
1012500e-8a1d-48ac-a5ba-f3472c86dd62,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-06 07:15:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-06 07:15:00,2024-03-06 07:15:00
6e68bc0b-9a0e-4d30-9a8b-5b8cb642abc8,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-06 10:35:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-06 10:35:00,2024-03-06 10:35:00
c8208385-8b67-4dfd-9755-44e36ff1d842,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-06 11:25:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2024-03-06 11:25:00,2024-03-06 11:25:00
d8ff25b7-d687-4f99-8610-683fe3d05379,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-06 14:11:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-06 14:11:00,2024-03-06 14:11:00
96e6c9f7-45db-45e2-b98b-5181eae7717a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-06 16:51:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2024-03-06 16:51:00,2024-03-06 16:51:00
13436c06-02ed-49cc-a833-d6741fc00346,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-06 20:30:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-06 20:30:00,2024-03-06 20:30:00
435b668f-1676-4bc8-a31a-844b1e43e345,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-07 08:22:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-07 08:22:00,2024-03-07 08:22:00
00aec600-ce15-4ec7-ac5c-c8b444f71a85,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-07 10:44:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-07 10:44:00,2024-03-07 10:44:00
4e8dd0ac-548a-4064-a620-c512664f8dd7,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-07 12:00:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-07 12:00:00,2024-03-07 12:00:00
d83a1d65-1062-4ea3-b1c6-e853030dbb58,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-07 13:55:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-07 13:55:00,2024-03-07 13:55:00
9fc9d733-e9bc-4d4e-8fe5-803004d18dde,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-07 17:34:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-07 17:34:00,2024-03-07 17:34:00
629675e9-98a2-461c-a27b-303855e01daf,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-07 19:05:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-07 19:05:00,2024-03-07 19:05:00
d3fde854-a23e-4107-9f27-cc7a006271a6,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-08 07:38:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-08 07:38:00,2024-03-08 07:38:00
2362d904-635a-42fa-a655-5b9c9504074b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-08 09:55:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-08 09:55:00,2024-03-08 09:55:00
90aef43a-811a-4912-add9-5cc5589fe49e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-08 13:20:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-08 13:20:00,2024-03-08 13:20:00
5448c5f4-4501-4aed-9ca8-e593454485a2,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-08 15:29:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-08 15:29:00,2024-03-08 15:29:00
e011c9c7-4d99-4aeb-956f-8dc1ae7e1113,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-08 16:56:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-08 16:56:00,2024-03-08 16:56:00
86deb26c-00cc-4682-b75a-9c160f219577,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-08 19:45:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-08 19:45:00,2024-03-08 19:45:00
7d6d2ae2-afd7-405c-975c-8c16759712f5,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-09 07:02:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-09 07:02:00,2024-03-09 07:02:00
ee0dda87-2703-4d46-9fac-f86f8b229042,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-09 08:29:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-09 08:29:00,2024-03-09 08:29:00
441f3e59-fe57-4388-be75-180de45c8a78,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-09 10:05:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-09 10:05:00,2024-03-09 10:05:00
66a72ef5-2734-4afb-9fee-273c9e145eae,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-09 12:02:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-09 12:02:00,2024-03-09 12:02:00
6743088b-224a-49a2-8a0c-0489119382bc,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-09 13:30:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-09 13:30:00,2024-03-09 13:30:00
0a30d03c-498b-4af4-8c8e-8f11df598ec8,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-09 14:40:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-09 14:40:00,2024-03-09 14:40:00
b311ad63-79b1-46bd-8a28-6f7c982c6e85,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-09 16:45:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-09 16:45:00,2024-03-09 16:45:00
6c6f1854-cf0d-40d2-a6d6-8c7abead016c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-09 18:29:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-09 18:29:00,2024-03-09 18:29:00
0e306e1f-2e5a-45ca-9fbb-ba7ff3b7ba6d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-10 07:15:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-10 07:15:00,2024-03-10 07:15:00
c6499b20-5001-490c-b62c-2a142826867a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-10 09:25:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-10 09:25:00,2024-03-10 09:25:00
278daedb-bfde-4be6-9282-92ebc525a314,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-10 12:05:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-10 12:05:00,2024-03-10 12:05:00
b28fe259-cee8-4d80-8027-0485860d75fc,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-10 14:23:00,true,MODERATE,true,SOFT,YELLOW,DISPOSABLE,,2024-03-10 14:23:00,2024-03-10 14:23:00
cb94b56b-b9be-4dd6-9ee9-2c3f39c3a057,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-10 17:19:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-10 17:19:00,2024-03-10 17:19:00
b0c288d0-0d1b-4d80-a551-42e58fb860b0,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-10 19:35:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-10 19:35:00,2024-03-10 19:35:00
86f67fb1-2a7b-4d44-828d-42820192efd0,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-11 07:05:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-11 07:05:00,2024-03-11 07:05:00
f276a077-1f8f-4ae2-85bb-3584d0b328c1,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-11 08:36:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-11 08:36:00,2024-03-11 08:36:00
26626a93-6d35-4e8e-9533-22e07cb86b23,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-11 11:20:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-11 11:20:00,2024-03-11 11:20:00
64e0057b-f06e-4c2d-a7b5-d0048f659b33,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-11 13:27:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-11 13:27:00,2024-03-11 13:27:00
79d75396-8862-4e4b-bfc5-89bed88d4624,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-11 13:53:00,false,NONE,true,SOFT,YELLOW,DISPOSABLE,,2024-03-11 13:53:00,2024-03-11 13:53:00
40d39546-6219-44a0-a8ad-5668a66ee964,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-11 16:50:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-11 16:50:00,2024-03-11 16:50:00
2c3a04ae-ce97-4886-87a2-4da94373e85d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-11 18:22:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-11 18:22:00,2024-03-11 18:22:00
59297511-5314-4ea0-92fc-76b0c40de927,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-11 19:53:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-11 19:53:00,2024-03-11 19:53:00
eb2ece77-4641-463a-a2be-d3fd7a2334e4,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-12 07:01:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-12 07:01:00,2024-03-12 07:01:00
eacf6992-4668-49e5-95c9-4ea6d6810260,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-03-12 09:05:00,true,MODERATE,false,,,DISPOSABLE,,2024-03-12 09:05:00,2024-03-12 09:05:00
