id,baby_id,start_time,end_time,sleep_type,location,sleep_quality,sleep_environment,wake_reason,notes,created_at,updated_at
b9621ec4-f17f-4887-b69c-1f6e2ade48d2,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-24 05:00:00,2023-10-24 08:07:00,NIGHTTIME,CRIB,,,NATURAL,,2023-10-24 05:00:00,2023-10-24 05:00:00
089731d9-75d5-4d76-84ee-f99e85bd677d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-24 08:54:00,2023-10-24 11:39:00,NAP,CRIB,,,NATURAL,,2023-10-24 08:54:00,2023-10-24 08:54:00
bb9b3f8b-84af-48ca-aa68-3926f23e6918,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-24 12:44:00,2023-10-24 13:45:00,NAP,CRIB,,,NATURAL,,2023-10-24 12:44:00,2023-10-24 12:44:00
e51252ca-8074-4acd-8106-76af415b4dc1,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-24 15:00:00,2023-10-24 15:56:00,NAP,CRIB,,,NATURAL,,2023-10-24 15:00:00,2023-10-24 15:00:00
dd8b6ba1-33bd-4b6b-b33f-73264b809d7a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-24 17:05:00,2023-10-24 19:00:00,NAP,CRIB,,,NATURAL,,2023-10-24 17:05:00,2023-10-24 17:05:00
33406a46-063a-42de-944d-c22cd6dd23dd,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-24 19:55:00,2023-10-25 00:30:00,NIGHTTIME,CRIB,,,NATURAL,,2023-10-24 19:55:00,2023-10-24 19:55:00
fa1c19d5-b449-4c6c-ad30-d6433b1ce0fc,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-25 01:19:00,2023-10-25 05:14:00,NIGHTTIME,CRIB,,,NATURAL,,2023-10-25 01:19:00,2023-10-25 01:19:00
30ae55f0-c8c0-48ad-bc94-d3eb03d8416a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-25 05:50:00,2023-10-25 08:09:00,NAP,CRIB,,,NATURAL,,2023-10-25 05:50:00,2023-10-25 05:50:00
1a408040-4826-4bce-ab98-0284c3f334b9,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-25 08:30:00,2023-10-25 10:35:00,NAP,CRIB,,,NATURAL,,2023-10-25 08:30:00,2023-10-25 08:30:00
25f425d9-ef96-4250-a1c0-9ff1ae243922,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-25 11:54:00,2023-10-25 13:50:00,NAP,CRIB,,,NATURAL,,2023-10-25 11:54:00,2023-10-25 11:54:00
eb413545-da98-419e-a06f-2ef7f98b2726,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-25 15:00:00,2023-10-25 15:46:00,NAP,CRIB,,,NATURAL,,2023-10-25 15:00:00,2023-10-25 15:00:00
3ec7ce55-dbe5-4de2-9e2a-6584eb8dadd7,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-25 16:15:00,2023-10-25 18:02:00,NAP,CRIB,,,NATURAL,,2023-10-25 16:15:00,2023-10-25 16:15:00
70f67d31-855f-418f-9ed3-aa6ff16d1c1d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-25 21:19:00,2023-10-26 04:09:00,NIGHTTIME,CRIB,,,NATURAL,,2023-10-25 21:19:00,2023-10-25 21:19:00
eb7ca204-5545-4c5e-927a-bc5444e7aa06,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-26 04:38:00,2023-10-26 06:55:00,NAP,CRIB,,,NATURAL,,2023-10-26 04:38:00,2023-10-26 04:38:00
0eb6b977-cfa6-4eb7-9cc2-67ca74acf171,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-26 07:15:00,2023-10-26 08:45:00,NAP,CRIB,,,NATURAL,,2023-10-26 07:15:00,2023-10-26 07:15:00
a6472cfd-64e4-416a-bf45-bb0e9900e3b1,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-26 12:46:00,2023-10-26 13:37:00,NAP,CRIB,,,NATURAL,,2023-10-26 12:46:00,2023-10-26 12:46:00
afc94c97-c6ed-4192-b131-bd6a9c56bdb9,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-26 14:52:00,2023-10-26 15:00:00,NAP,CRIB,,,NATURAL,,2023-10-26 14:52:00,2023-10-26 14:52:00
673147fa-376b-45a7-aa0e-faea86942eb5,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-26 15:10:00,2023-10-26 17:15:00,NAP,CRIB,,,NATURAL,,2023-10-26 15:10:00,2023-10-26 15:10:00
d5e47ef5-918d-406a-90fc-bb67c8551e52,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-26 18:29:00,2023-10-26 19:35:00,NAP,CRIB,,,NATURAL,,2023-10-26 18:29:00,2023-10-26 18:29:00
e838ca2b-dcb6-486e-b89d-b8d923bb8344,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-26 21:11:00,2023-10-27 03:00:00,NIGHTTIME,CRIB,,,NATURAL,,2023-10-26 21:11:00,2023-10-26 21:11:00
17fb44fb-1b96-4467-b34d-23777fbdf109,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-27 03:39:00,2023-10-27 06:22:00,NAP,CRIB,,,NATURAL,,2023-10-27 03:39:00,2023-10-27 03:39:00
34c934d0-672a-48a5-8eaa-131f47c4fe00,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-27 07:00:00,2023-10-27 09:58:00,NAP,CRIB,,,NATURAL,,2023-10-27 07:00:00,2023-10-27 07:00:00
6a5e7291-e651-4276-912a-8080ffe16357,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-27 11:08:00,2023-10-27 12:19:00,NAP,CRIB,,,NATURAL,,2023-10-27 11:08:00,2023-10-27 11:08:00
f0bc06c2-a7b3-4a3b-b264-9c32f46867fd,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-27 15:15:00,2023-10-27 17:29:00,NAP,CRIB,,,NATURAL,,2023-10-27 15:15:00,2023-10-27 15:15:00
38fb47f4-6c10-4248-99ae-0e983c030487,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-27 21:27:00,2023-10-28 03:15:00,NIGHTTIME,CRIB,,,NATURAL,,2023-10-27 21:27:00,2023-10-27 21:27:00
c35ba5c7-7b63-4a24-bd5c-ab3e8479795c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-28 03:39:00,2023-10-28 07:04:00,NIGHTTIME,CRIB,,,NATURAL,,2023-10-28 03:39:00,2023-10-28 03:39:00
5bed89e0-fbbf-44b1-b0fe-36308dbb4d45,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-28 07:11:00,2023-10-28 09:30:00,NAP,CRIB,,,NATURAL,,2023-10-28 07:11:00,2023-10-28 07:11:00
9b58dcb9-ffff-4e3a-94b5-83ce45a788e0,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-28 10:45:00,2023-10-28 11:06:00,NAP,CRIB,,,NATURAL,,2023-10-28 10:45:00,2023-10-28 10:45:00
04b9ad49-b392-4d4a-afd3-e31e9e723a5f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-28 11:40:00,2023-10-28 12:00:00,NAP,CRIB,,,NATURAL,,2023-10-28 11:40:00,2023-10-28 11:40:00
9fd4ded4-131d-4c84-a58e-a3e76b5f65bd,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-28 12:45:00,2023-10-28 13:03:00,NAP,CRIB,,,NATURAL,,2023-10-28 12:45:00,2023-10-28 12:45:00
606768f0-dae9-419b-99d8-1534fb33889d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-28 14:40:00,2023-10-28 17:10:00,NAP,CRIB,,,NATURAL,,2023-10-28 14:40:00,2023-10-28 14:40:00
07fa2c76-eb26-4fea-a4de-e787487bf4e6,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-28 17:50:00,2023-10-28 19:35:00,NAP,CRIB,,,NATURAL,,2023-10-28 17:50:00,2023-10-28 17:50:00
b071b46a-322f-4786-b9c6-2a8778b119b4,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-28 20:30:00,2023-10-28 21:30:00,NAP,CRIB,,,NATURAL,,2023-10-28 20:30:00,2023-10-28 20:30:00
643ebf4a-7ad4-4cb4-92d7-fa7af9ab8bff,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-28 22:12:00,2023-10-29 03:52:00,NIGHTTIME,CRIB,,,NATURAL,,2023-10-28 22:12:00,2023-10-28 22:12:00
008194c4-5795-4866-a063-1aee3f22d37e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-29 04:20:00,2023-10-29 07:10:00,NAP,CRIB,,,NATURAL,,2023-10-29 04:20:00,2023-10-29 04:20:00
f00f50fa-7b0a-49fe-af04-7cf9dc4b7a61,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-29 07:30:00,2023-10-29 08:35:00,NAP,CRIB,,,NATURAL,,2023-10-29 07:30:00,2023-10-29 07:30:00
21350c47-9a35-4665-bdee-0933628cae53,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-29 09:38:00,2023-10-29 10:45:00,NAP,CRIB,,,NATURAL,,2023-10-29 09:38:00,2023-10-29 09:38:00
abcdda35-217b-4f7d-9231-d279942c6167,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-29 11:30:00,2023-10-29 14:35:00,NAP,CRIB,,,NATURAL,,2023-10-29 11:30:00,2023-10-29 11:30:00
be3a9824-878a-434d-85a5-1d6601f6fe40,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-29 16:05:00,2023-10-29 16:41:00,NAP,CRIB,,,NATURAL,,2023-10-29 16:05:00,2023-10-29 16:05:00
583926ba-1b6f-4440-a0c1-db4ad33c1463,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-29 17:45:00,2023-10-29 18:20:00,NAP,CRIB,,,NATURAL,,2023-10-29 17:45:00,2023-10-29 17:45:00
4db01346-1103-4e67-a24c-92ed9b108462,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-29 21:50:00,2023-10-30 05:00:00,NIGHTTIME,CRIB,,,NATURAL,,2023-10-29 21:50:00,2023-10-29 21:50:00
77fbdcc4-9fde-4f91-8051-c5c2a627247c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-30 05:30:00,2023-10-30 08:24:00,NAP,CRIB,,,NATURAL,,2023-10-30 05:30:00,2023-10-30 05:30:00
3336df1b-3281-4df6-9780-b7449aa271e2,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-30 09:35:00,2023-10-30 10:30:00,NAP,CRIB,,,NATURAL,,2023-10-30 09:35:00,2023-10-30 09:35:00
d67dcb98-5e4f-42ed-a443-342146b0b276,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-30 12:03:00,2023-10-30 14:33:00,NAP,CRIB,,,NATURAL,,2023-10-30 12:03:00,2023-10-30 12:03:00
06f7b8d3-f7c5-4975-9c2a-ed01c2520727,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-30 15:57:00,2023-10-30 16:44:00,NAP,CRIB,,,NATURAL,,2023-10-30 15:57:00,2023-10-30 15:57:00
9b7bdf51-c340-4702-bab3-1363a83d1f96,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-30 19:00:00,2023-10-30 19:30:00,NAP,CRIB,,,NATURAL,,2023-10-30 19:00:00,2023-10-30 19:00:00
2a538fa7-1f06-4be2-8d87-74e27dd2b60d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-30 21:25:00,2023-10-31 03:50:00,NIGHTTIME,CRIB,,,NATURAL,,2023-10-30 21:25:00,2023-10-30 21:25:00
02bbd5bd-07bf-4ed8-a841-9c4a8029f6c6,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-31 04:39:00,2023-10-31 06:40:00,NAP,CRIB,,,NATURAL,,2023-10-31 04:39:00,2023-10-31 04:39:00
4c9c889a-818a-4c1f-88d7-9aa40e450d24,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-31 07:00:00,2023-10-31 08:45:00,NAP,CRIB,,,NATURAL,,2023-10-31 07:00:00,2023-10-31 07:00:00
6886202f-0a05-453e-adb6-e4ea4b7e8217,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-31 10:15:00,2023-10-31 10:45:00,NAP,CRIB,,,NATURAL,,2023-10-31 10:15:00,2023-10-31 10:15:00
2c752172-cae0-41e4-8d53-a31da8983e7f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-31 11:53:00,2023-10-31 14:08:00,NAP,CRIB,,,NATURAL,,2023-10-31 11:53:00,2023-10-31 11:53:00
198319b6-d9e9-4d91-9d15-e7bb97f78258,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-31 15:10:00,2023-10-31 16:50:00,NAP,CRIB,,,NATURAL,,2023-10-31 15:10:00,2023-10-31 15:10:00
84cbcd46-d01f-4153-a57a-6cf959085674,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-31 17:53:00,2023-10-31 18:21:00,NAP,CRIB,,,NATURAL,,2023-10-31 17:53:00,2023-10-31 17:53:00
83a53e61-03d1-49a9-98cd-c4d9f9decfd7,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-31 19:30:00,2023-10-31 20:05:00,NAP,CRIB,,,NATURAL,,2023-10-31 19:30:00,2023-10-31 19:30:00
7fc7b8ef-bb8f-42c4-a144-9e8d2e5f7861,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-31 20:57:00,2023-11-01 04:12:00,NIGHTTIME,CRIB,,,NATURAL,,2023-10-31 20:57:00,2023-10-31 20:57:00
489466a1-270c-48ac-b5ff-ff154e5869ea,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-01 04:42:00,2023-11-01 07:20:00,NAP,CRIB,,,NATURAL,,2023-11-01 04:42:00,2023-11-01 04:42:00
442625f1-2cc1-456c-9c58-ec2687d0a1e7,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-01 07:41:00,2023-11-01 09:33:00,NAP,CRIB,,,NATURAL,,2023-11-01 07:41:00,2023-11-01 07:41:00
73759b86-72e5-47fb-8ba8-6b68961c680f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-01 10:51:00,2023-11-01 13:27:00,NAP,CRIB,,,NATURAL,,2023-11-01 10:51:00,2023-11-01 10:51:00
c8763d80-fac6-4c15-82e7-72a3f8b65f8c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-01 14:55:00,2023-11-01 17:01:00,NAP,CRIB,,,NATURAL,,2023-11-01 14:55:00,2023-11-01 14:55:00
3992bd2b-1026-47cf-ba20-b68c4baf5af0,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-01 19:33:00,2023-11-01 20:09:00,NAP,CRIB,,,NATURAL,,2023-11-01 19:33:00,2023-11-01 19:33:00
4284cab6-b273-48dd-bebb-2ba44f7061e9,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-01 21:31:00,2023-11-02 03:01:00,NIGHTTIME,CRIB,,,NATURAL,,2023-11-01 21:31:00,2023-11-01 21:31:00
4254550e-c30f-4c79-901e-4474602d9f4e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-02 03:39:00,2023-11-02 06:57:00,NIGHTTIME,CRIB,,,NATURAL,,2023-11-02 03:39:00,2023-11-02 03:39:00
1b52bc02-8031-48ab-8c3a-9057da0747bf,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-02 07:25:00,2023-11-02 09:40:00,NAP,CRIB,,,NATURAL,,2023-11-02 07:25:00,2023-11-02 07:25:00
80075247-32ac-4afb-ad69-787847a344d2,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-02 11:06:00,2023-11-02 11:33:00,NAP,CRIB,,,NATURAL,,2023-11-02 11:06:00,2023-11-02 11:06:00
621e2e8a-8768-4113-a22d-5bea24574f1d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-02 13:02:00,2023-11-02 13:40:00,NAP,CRIB,,,NATURAL,,2023-11-02 13:02:00,2023-11-02 13:02:00
4c2c7dba-0c0f-423c-b68b-c937554d1274,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-02 15:15:00,2023-11-02 16:00:00,NAP,CRIB,,,NATURAL,,2023-11-02 15:15:00,2023-11-02 15:15:00
759bea74-1162-4920-b4b9-a0a4a525c611,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-02 17:15:00,2023-11-02 18:30:00,NAP,CRIB,,,NATURAL,,2023-11-02 17:15:00,2023-11-02 17:15:00
767af01b-0a9a-49b7-bb18-b2226e8825ad,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-02 21:32:00,2023-11-03 05:40:00,NIGHTTIME,CRIB,,,NATURAL,,2023-11-02 21:32:00,2023-11-02 21:32:00
51815359-4107-48ee-ba76-242cb66e9fe0,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-03 06:00:00,2023-11-03 08:52:00,NAP,CRIB,,,NATURAL,,2023-11-03 06:00:00,2023-11-03 06:00:00
ec5b15fc-fa47-4d44-9612-871c70b12d84,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-03 10:15:00,2023-11-03 11:06:00,NAP,CRIB,,,NATURAL,,2023-11-03 10:15:00,2023-11-03 10:15:00
e82bea53-9b5f-4639-9fb3-8f3526c20479,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-03 13:30:00,2023-11-03 14:10:00,NAP,CRIB,,,NATURAL,,2023-11-03 13:30:00,2023-11-03 13:30:00
cbfc2f34-01af-4b33-8e8c-a6b35e89c245,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-03 14:45:00,2023-11-03 15:46:00,NAP,CRIB,,,NATURAL,,2023-11-03 14:45:00,2023-11-03 14:45:00
ae965ff1-0320-4f4f-8bdc-5fdef7b0424d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-03 16:49:00,2023-11-03 18:20:00,NAP,CRIB,,,NATURAL,,2023-11-03 16:49:00,2023-11-03 16:49:00
390b1214-b322-468e-9e3e-6323e03bf992,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-03 19:45:00,2023-11-03 20:55:00,NAP,CRIB,,,NATURAL,,2023-11-03 19:45:00,2023-11-03 19:45:00
0526012b-3d78-4b79-bf85-2903e6ce75f2,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-03 21:44:00,2023-11-04 04:42:00,NIGHTTIME,CRIB,,,NATURAL,,2023-11-03 21:44:00,2023-11-03 21:44:00
a130e912-861a-40f5-9f5c-feead19afba3,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-04 05:10:00,2023-11-04 08:40:00,NIGHTTIME,CRIB,,,NATURAL,,2023-11-04 05:10:00,2023-11-04 05:10:00
fd32cab2-5bb6-4403-936b-0c546e14c453,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-04 09:05:00,2023-11-04 10:03:00,NAP,CRIB,,,NATURAL,,2023-11-04 09:05:00,2023-11-04 09:05:00
f2d1c150-7784-4235-af2d-54bfb32bc33c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-04 11:00:00,2023-11-04 12:29:00,NAP,CRIB,,,NATURAL,,2023-11-04 11:00:00,2023-11-04 11:00:00
5bdd0e33-a60b-4a6f-aba1-b1ba36a523a4,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-04 15:50:00,2023-11-04 17:15:00,NAP,CRIB,,,NATURAL,,2023-11-04 15:50:00,2023-11-04 15:50:00
018e5134-3ea2-4246-bf4e-f88a272a81af,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-04 21:01:00,2023-11-05 04:20:00,NIGHTTIME,CRIB,,,NATURAL,,2023-11-04 21:01:00,2023-11-04 21:01:00
a2e77cd9-f8b3-4aa1-99ee-cbf32fcf6079,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-05 04:58:00,2023-11-05 08:00:00,NIGHTTIME,CRIB,,,NATURAL,,2023-11-05 04:58:00,2023-11-05 04:58:00
9651fcd8-28cd-4f88-a478-8009ffc3cba9,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-05 08:40:00,2023-11-05 11:40:00,NAP,CRIB,,,NATURAL,,2023-11-05 08:40:00,2023-11-05 08:40:00
d375ed31-924f-4bc4-a05d-7e2f8a0fc613,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-05 12:25:00,2023-11-05 13:16:00,NAP,CRIB,,,NATURAL,,2023-11-05 12:25:00,2023-11-05 12:25:00
bf9b16aa-df01-4003-aa2f-9d01ffc41f63,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-05 15:10:00,2023-11-05 17:09:00,NAP,CRIB,,,NATURAL,,2023-11-05 15:10:00,2023-11-05 15:10:00
0862fe1b-cf8c-451c-ac9a-627ddbc463ee,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-05 18:17:00,2023-11-05 19:16:00,NAP,CRIB,,,NATURAL,,2023-11-05 18:17:00,2023-11-05 18:17:00
2ca1ff2b-bc02-433d-89cf-f8a8b5e810a5,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-05 20:56:00,2023-11-06 03:50:00,NIGHTTIME,CRIB,,,NATURAL,,2023-11-05 20:56:00,2023-11-05 20:56:00
968af23b-ee6d-4218-8ca4-94759c9cc68b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-06 04:29:00,2023-11-06 07:32:00,NIGHTTIME,CRIB,,,NATURAL,,2023-11-06 04:29:00,2023-11-06 04:29:00
027ea7ae-efee-4ee1-b327-6880185d6128,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-06 07:50:00,2023-11-06 09:25:00,NAP,CRIB,,,NATURAL,,2023-11-06 07:50:00,2023-11-06 07:50:00
dfcf02f6-2f70-41ac-8dc1-90f9173bb5d5,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-06 10:55:00,2023-11-06 12:48:00,NAP,CRIB,,,NATURAL,,2023-11-06 10:55:00,2023-11-06 10:55:00
47843d60-8a57-4654-b903-ffe97bb465a5,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-06 13:51:00,2023-11-06 14:56:00,NAP,CRIB,,,NATURAL,,2023-11-06 13:51:00,2023-11-06 13:51:00
42307044-21e6-457c-8b6f-b08675788f81,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-06 15:42:00,2023-11-06 16:37:00,NAP,CRIB,,,NATURAL,,2023-11-06 15:42:00,2023-11-06 15:42:00
2d1496b8-7866-475d-a543-eb94a64286e9,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-06 17:33:00,2023-11-06 18:35:00,NAP,CRIB,,,NATURAL,,2023-11-06 17:33:00,2023-11-06 17:33:00
021e9c0f-0b3a-41f6-8291-feecfbc0ed65,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-06 20:20:00,2023-11-06 20:46:00,NAP,CRIB,,,NATURAL,,2023-11-06 20:20:00,2023-11-06 20:20:00
19a92442-2e58-46bc-a376-f1f8a9ad68e7,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-06 21:28:00,2023-11-07 03:54:00,NIGHTTIME,CRIB,,,NATURAL,,2023-11-06 21:28:00,2023-11-06 21:28:00
4041b8d0-6cc2-4a44-845a-cb24b8592dbc,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-07 04:28:00,2023-11-07 07:54:00,NIGHTTIME,CRIB,,,NATURAL,,2023-11-07 04:28:00,2023-11-07 04:28:00
c269797b-8852-4625-aaf1-29d07f79a5ac,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-07 08:10:00,2023-11-07 09:44:00,NAP,CRIB,,,NATURAL,,2023-11-07 08:10:00,2023-11-07 08:10:00
9a8b4f38-f436-45ac-9de0-5c7a926638da,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-07 10:43:00,2023-11-07 12:02:00,NAP,CRIB,,,NATURAL,,2023-11-07 10:43:00,2023-11-07 10:43:00
c1d28e34-f866-4644-8b3c-7e8ded76c3ca,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-07 13:10:00,2023-11-07 14:17:00,NAP,CRIB,,,NATURAL,,2023-11-07 13:10:00,2023-11-07 13:10:00
a65f060b-8a7b-4158-8683-6dae476a3017,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-07 15:30:00,2023-11-07 16:15:00,NAP,CRIB,,,NATURAL,,2023-11-07 15:30:00,2023-11-07 15:30:00
2a2a2b15-1ff5-4b09-88c3-696749560a39,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-07 17:13:00,2023-11-07 17:46:00,NAP,CRIB,,,NATURAL,,2023-11-07 17:13:00,2023-11-07 17:13:00
55cf194a-1524-4da9-ae53-e46fb217e965,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-07 18:25:00,2023-11-07 18:50:00,NAP,CRIB,,,NATURAL,,2023-11-07 18:25:00,2023-11-07 18:25:00
4f471301-52cf-4a59-bb42-a0bdb15ef01c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-07 20:28:00,2023-11-07 21:36:00,NAP,CRIB,,,NATURAL,,2023-11-07 20:28:00,2023-11-07 20:28:00
db587251-9cae-4a09-a781-d7d25a91e2d6,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-07 21:55:00,2023-11-08 06:21:00,NIGHTTIME,CRIB,,,NATURAL,,2023-11-07 21:55:00,2023-11-07 21:55:00
f0dd1490-e6db-4410-8b4c-0f0a2bd19169,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-08 06:45:00,2023-11-08 10:01:00,NIGHTTIME,CRIB,,,NATURAL,,2023-11-08 06:45:00,2023-11-08 06:45:00
56703e35-3a8b-481b-87cb-cbe4a369b939,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-08 12:00:00,2023-11-08 12:20:00,NAP,CRIB,,,NATURAL,,2023-11-08 12:00:00,2023-11-08 12:00:00
6b72b451-2706-488d-8616-b2ac9234de37,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-08 13:05:00,2023-11-08 15:26:00,NAP,CRIB,,,NATURAL,,2023-11-08 13:05:00,2023-11-08 13:05:00
dc446999-e926-4e2b-b3dd-eaf9106e1e99,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-08 17:01:00,2023-11-08 17:35:00,NAP,CRIB,,,NATURAL,,2023-11-08 17:01:00,2023-11-08 17:01:00
eb979b39-dcb3-40e2-8b7c-12617f7f9bee,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-08 19:01:00,2023-11-08 19:25:00,NAP,CRIB,,,NATURAL,,2023-11-08 19:01:00,2023-11-08 19:01:00
473ff418-c658-4458-9867-ea962ba2eea2,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-08 21:32:00,2023-11-09 06:17:00,NIGHTTIME,CRIB,,,NATURAL,,2023-11-08 21:32:00,2023-11-08 21:32:00
5728156b-b988-4347-993b-461af420b31c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-09 06:39:00,2023-11-09 10:06:00,NIGHTTIME,CRIB,,,NATURAL,,2023-11-09 06:39:00,2023-11-09 06:39:00
3def14d3-713b-40ac-8ea7-59af66787586,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-09 11:36:00,2023-11-09 12:20:00,NAP,CRIB,,,NATURAL,,2023-11-09 11:36:00,2023-11-09 11:36:00
