id,baby_id,start_time,end_time,feeding_type,breast_started,left_breast_duration,right_breast_duration,volume_offered_ml,volume_consumed_ml,formula_type,food_items,appetite,notes,created_at,updated_at
13431d4a-d546-4a95-bdeb-f6556b320385,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-18 18:24:00,2023-10-18 18:40:00,BREAST,RIGHT,6,10,,,,,,,2023-10-18 18:24:00,2023-10-18 18:24:00
c66dfede-56fa-402a-a72b-267731abfa27,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-18 20:15:00,2023-10-18 20:58:00,BREAST,LEFT,27,16,,,,,,,2023-10-18 20:15:00,2023-10-18 20:15:00
f9e9be63-05b8-4334-9390-b731114a2723,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-19 03:30:00,2023-10-19 03:41:00,BREAST,RIGHT,1,10,,,,,,,2023-10-19 03:30:00,2023-10-19 03:30:00
86669a21-ab64-4bd7-bd73-60f2cb78285a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-19 06:52:00,2023-10-19 07:06:00,BREAST,LEFT,6,8,,,,,,,2023-10-19 06:52:00,2023-10-19 06:52:00
a43b2bbd-9857-4f7b-82e2-d0b8d4c15098,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-19 09:09:00,2023-10-19 09:37:00,BREAST,RIGHT,18,10,,,,,,,2023-10-19 09:09:00,2023-10-19 09:09:00
a9840756-e415-4c2a-99e8-789f29d6a402,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-19 12:52:00,2023-10-19 13:05:00,BREAST,RIGHT,7,6,,,,,,,2023-10-19 12:52:00,2023-10-19 12:52:00
5ac96a5e-c16c-4595-a050-fb128fa2e895,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-19 15:13:00,2023-10-19 15:35:00,BREAST,RIGHT,11,11,,,,,,,2023-10-19 15:13:00,2023-10-19 15:13:00
4bc50821-d3cb-4075-8afa-07d507b4ffb1,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-19 18:00:00,2023-10-19 18:27:00,BREAST,RIGHT,11,16,,,,,,,2023-10-19 18:00:00,2023-10-19 18:00:00
7d69dec1-789a-4ee6-8f81-3f518f6fee9d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-19 20:13:00,2023-10-19 20:35:00,BREAST,RIGHT,13,9,,,,,,,2023-10-19 20:13:00,2023-10-19 20:13:00
69b3d203-d860-40b1-a8f2-3ead4ba5148a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-20 01:40:00,2023-10-20 01:54:00,BREAST,RIGHT,6,8,,,,,,,2023-10-20 01:40:00,2023-10-20 01:40:00
0a753d90-c0b5-43ae-b162-8a9e6444122e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-20 05:15:00,2023-10-20 05:33:00,BREAST,LEFT,11,7,,,,,,,2023-10-20 05:15:00,2023-10-20 05:15:00
7ef6599c-60ec-4027-8dcd-a43ebbbda526,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-20 09:07:00,2023-10-20 09:28:00,BREAST,RIGHT,11,10,,,,,,,2023-10-20 09:07:00,2023-10-20 09:07:00
389071c3-4d48-4abc-81e9-5d41ef250646,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-20 11:47:00,2023-10-20 12:08:00,BREAST,RIGHT,12,9,,,,,,,2023-10-20 11:47:00,2023-10-20 11:47:00
fe0bdc5f-b3c4-46f6-a549-154653fc5683,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-20 14:03:00,2023-10-20 14:35:00,BREAST,RIGHT,7,25,,,,,,,2023-10-20 14:03:00,2023-10-20 14:03:00
9c733091-7c4a-4401-9d1b-403cf23b70ab,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-20 17:12:00,2023-10-20 17:33:00,BREAST,LEFT,21,,,,,,,,2023-10-20 17:12:00,2023-10-20 17:12:00
e5294e01-d2db-4bb6-b9ca-c3262c7e7a59,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-20 19:08:00,2023-10-20 19:23:00,BREAST,RIGHT,,15,,,,,,,2023-10-20 19:08:00,2023-10-20 19:08:00
30d65d40-848f-48a3-85f7-2f91d2d3423a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-21 02:25:00,2023-10-21 02:36:00,BREAST,RIGHT,3,8,,,,,,,2023-10-21 02:25:00,2023-10-21 02:25:00
2e63ff32-aad5-4fad-a95b-9238703ee371,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-21 06:09:00,2023-10-21 06:25:00,BREAST,LEFT,7,9,,,,,,,2023-10-21 06:09:00,2023-10-21 06:09:00
663a384c-cd73-412e-a288-3a8bfd67d23d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-21 09:25:00,2023-10-21 09:44:00,BREAST,RIGHT,6,13,,,,,,,2023-10-21 09:25:00,2023-10-21 09:25:00
c8c2e7d6-7a49-4328-ae32-c56bb7808d7f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-21 12:34:00,2023-10-21 12:45:00,BREAST,RIGHT,5,6,,,,,,,2023-10-21 12:34:00,2023-10-21 12:34:00
6d937a3f-b7f1-499a-9e54-0c5e5957e1e4,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-21 15:23:00,2023-10-21 15:33:00,BREAST,RIGHT,5,5,,,,,,,2023-10-21 15:23:00,2023-10-21 15:23:00
434f4ee1-883b-488c-9592-31bfcc45731b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-21 20:41:00,2023-10-21 20:59:00,BREAST,RIGHT,3,15,,,,,,,2023-10-21 20:41:00,2023-10-21 20:41:00
ad12cb0c-d6ab-4c07-9ff0-abd913318e5e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-22 03:07:00,2023-10-22 03:22:00,BREAST,LEFT,6,9,,,,,,,2023-10-22 03:07:00,2023-10-22 03:07:00
09efd673-f2c1-4c10-8ec8-3b09384bef64,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-22 06:28:00,2023-10-22 06:52:00,BREAST,RIGHT,16,8,,,,,,,2023-10-22 06:28:00,2023-10-22 06:28:00
961e4415-e20f-4c20-a787-a4d3a00ceebc,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-22 10:00:00,2023-10-22 10:21:00,BREAST,RIGHT,10,11,,,,,,,2023-10-22 10:00:00,2023-10-22 10:00:00
b35cdce6-f742-46aa-a4c9-a793197e4cab,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-22 12:31:00,2023-10-22 12:47:00,BREAST,LEFT,16,,,,,,,,2023-10-22 12:31:00,2023-10-22 12:31:00
bb1ce196-6340-4bcc-a042-3997619e5ab8,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-22 15:10:00,2023-10-22 15:23:00,BREAST,RIGHT,7,6,,,,,,,2023-10-22 15:10:00,2023-10-22 15:10:00
86307f8a-a187-40a5-a2fe-672d228c2ab7,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-22 17:35:00,2023-10-22 17:54:00,BREAST,RIGHT,12,7,,,,,,,2023-10-22 17:35:00,2023-10-22 17:35:00
81e07c62-5600-4900-84b8-86c4575ba65d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-22 19:26:00,2023-10-22 19:40:00,BREAST,LEFT,6,8,,,,,,,2023-10-22 19:26:00,2023-10-22 19:26:00
e0783fab-0690-44b4-a535-de133d034938,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-23 03:38:00,2023-10-23 03:47:00,BREAST,RIGHT,3,6,,,,,,,2023-10-23 03:38:00,2023-10-23 03:38:00
a25bc5d3-2bd9-4760-ae0e-e3fa43ff6b22,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-23 08:10:00,2023-10-23 08:25:00,BREAST,LEFT,6,9,,,,,,,2023-10-23 08:10:00,2023-10-23 08:10:00
89ae4ebd-0cf3-4a85-a9cf-ed76d499279c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-23 09:53:00,2023-10-23 10:01:00,BREAST,RIGHT,,8,,,,,,,2023-10-23 09:53:00,2023-10-23 09:53:00
88754963-b89b-470e-abf9-09cac08e00db,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-23 12:08:00,2023-10-23 12:20:00,BREAST,LEFT,7,5,,,,,,,2023-10-23 12:08:00,2023-10-23 12:08:00
9d52ccac-3ac3-444f-aa7d-e40fa3b37112,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-23 14:01:00,2023-10-23 14:13:00,BREAST,RIGHT,,12,,,,,,,2023-10-23 14:01:00,2023-10-23 14:01:00
b9a6bb60-8b1b-426f-9599-0df6397c8239,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-23 15:26:00,2023-10-23 15:37:00,BREAST,LEFT,11,,,,,,,,2023-10-23 15:26:00,2023-10-23 15:26:00
afac6f08-e55b-48a7-a0e8-db71ee26a33a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-23 16:15:00,2023-10-23 16:19:00,BREAST,RIGHT,,4,,,,,,,2023-10-23 16:15:00,2023-10-23 16:15:00
23532efb-ff00-4858-a75b-6a6de008a800,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-23 17:49:00,2023-10-23 18:10:00,BREAST,LEFT,15,6,,,,,,,2023-10-23 17:49:00,2023-10-23 17:49:00
027f0bfe-30d8-45d9-acdc-5a3b1426d7db,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-23 20:00:00,2023-10-23 20:10:00,BREAST,RIGHT,3,7,,,,,,,2023-10-23 20:00:00,2023-10-23 20:00:00
e4e601ac-f8bf-415f-a311-4be8abb4e2b4,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-24 04:34:00,2023-10-24 04:42:00,BREAST,RIGHT,3,5,,,,,,,2023-10-24 04:34:00,2023-10-24 04:34:00
d87639cf-43d1-4b65-80bd-cbfde92f2310,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-24 08:11:00,2023-10-24 08:17:00,BREAST,RIGHT,,6,,,,,,,2023-10-24 08:11:00,2023-10-24 08:11:00
10f8a49c-8141-4eab-8820-9bbbf4c869ca,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-24 08:45:00,2023-10-24 08:53:00,BREAST,LEFT,8,,,,,,,,2023-10-24 08:45:00,2023-10-24 08:45:00
7432e151-4fe8-4ae9-bf44-8b43745bd58d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-24 11:41:00,2023-10-24 11:58:00,BREAST,RIGHT,6,11,,,,,,,2023-10-24 11:41:00,2023-10-24 11:41:00
b72b80a5-ada0-4024-9e50-4b506fc3a59e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-24 13:55:00,2023-10-24 14:10:00,BREAST,LEFT,9,6,,,,,,,2023-10-24 13:55:00,2023-10-24 13:55:00
44acddbc-08f8-4577-b6fd-e49d8aaa3eb1,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-24 16:01:00,2023-10-24 16:15:00,BREAST,RIGHT,4,10,,,,,,,2023-10-24 16:01:00,2023-10-24 16:01:00
0967ed1f-8376-413a-b8b1-7d3b2b22b96c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-24 19:06:00,2023-10-24 19:32:00,BREAST,LEFT,12,14,,,,,,,2023-10-24 19:06:00,2023-10-24 19:06:00
b0bb4336-eac2-49ee-be6c-4be58f997496,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-25 00:52:00,2023-10-25 01:05:00,BREAST,RIGHT,3,10,,,,,,,2023-10-25 00:52:00,2023-10-25 00:52:00
fb53bb48-0f8f-4018-a2f0-7c7abab23e6d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-25 05:17:00,2023-10-25 05:36:00,BREAST,LEFT,9,10,,,,,,,2023-10-25 05:17:00,2023-10-25 05:17:00
af241fde-e83e-4112-8e43-5dc2734b4609,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-25 08:13:00,2023-10-25 08:26:00,BREAST,RIGHT,,13,,,,,,,2023-10-25 08:13:00,2023-10-25 08:13:00
f686218b-45db-43a3-b824-2f04263e854d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-25 10:44:00,2023-10-25 11:07:00,BREAST,LEFT,12,11,,,,,,,2023-10-25 10:44:00,2023-10-25 10:44:00
fd26c3d7-302d-4377-afb8-fd1e27f00221,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-25 13:54:00,2023-10-25 14:17:00,BREAST,RIGHT,15,8,,,,,,,2023-10-25 13:54:00,2023-10-25 13:54:00
c48b734c-1859-468f-8b4b-f0eea57dd97a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-25 15:52:00,2023-10-25 16:02:00,BREAST,RIGHT,,10,,,,,,,2023-10-25 15:52:00,2023-10-25 15:52:00
c5ee8c6a-6d96-48da-a753-26e43938cd44,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-25 18:09:00,2023-10-25 18:25:00,BREAST,LEFT,9,7,,,,,,,2023-10-25 18:09:00,2023-10-25 18:09:00
1a6c0e70-892e-478f-ac3a-5cbecd3db68c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-25 20:04:00,2023-10-25 20:35:00,BREAST,RIGHT,17,14,,,,,,,2023-10-25 20:04:00,2023-10-25 20:04:00
1a6ea32c-878f-4e31-9765-6a35b69e034b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-26 04:12:00,2023-10-26 04:22:00,BREAST,RIGHT,3,7,,,,,,,2023-10-26 04:12:00,2023-10-26 04:12:00
869b0caf-e9d9-451c-92a5-7967b90ea8f7,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-26 06:59:00,2023-10-26 07:08:00,BREAST,LEFT,9,,,,,,,,2023-10-26 06:59:00,2023-10-26 06:59:00
893b4421-b7b0-421b-ae56-fa10a2ff5ed0,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-26 08:51:00,2023-10-26 09:01:00,BREAST,RIGHT,2,8,,,,,,,2023-10-26 08:51:00,2023-10-26 08:51:00
c4b83b40-c708-4c5c-a1cd-470c17d74c07,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-26 10:50:00,2023-10-26 11:33:00,BREAST,LEFT,17,26,,,,,,,2023-10-26 10:50:00,2023-10-26 10:50:00
fe4b6919-0d86-45f7-a5fc-cfa2cc843bc2,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-26 13:42:00,2023-10-26 13:58:00,BREAST,LEFT,8,8,,,,,,,2023-10-26 13:42:00,2023-10-26 13:42:00
4b68e665-c623-42a8-89d4-f97260fc6d4f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-26 17:22:00,2023-10-26 17:34:00,BREAST,RIGHT,5,7,,,,,,,2023-10-26 17:22:00,2023-10-26 17:22:00
8110a95e-cd16-4eb5-94af-e0ec5a5fd67a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-27 03:01:00,2023-10-27 03:17:00,BREAST,LEFT,6,10,,,,,,,2023-10-27 03:01:00,2023-10-27 03:01:00
f1301dde-5321-4942-baab-330f4db283ae,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-27 06:29:00,2023-10-27 06:41:00,BREAST,LEFT,7,5,,,,,,,2023-10-27 06:29:00,2023-10-27 06:29:00
86ff14ee-caff-4fba-8163-dcfeac7e067a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-27 10:05:00,2023-10-27 10:41:00,BREAST,RIGHT,18,18,,,,,,,2023-10-27 10:05:00,2023-10-27 10:05:00
dbae5fd2-f580-4a79-ad93-ddf265237e7c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-27 12:51:00,2023-10-27 13:08:00,BREAST,LEFT,8,9,,,,,,,2023-10-27 12:51:00,2023-10-27 12:51:00
4990e47e-d398-43a6-ba8d-e4dd5301cb39,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-27 14:23:00,2023-10-27 14:40:00,BREAST,LEFT,7,10,,,,,,,2023-10-27 14:23:00,2023-10-27 14:23:00
79816026-e1cb-440a-a7d3-e045ad2e8b9b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-27 17:32:00,2023-10-27 17:50:00,BREAST,RIGHT,7,11,,,,,,,2023-10-27 17:32:00,2023-10-27 17:32:00
82d2b4bf-3a4b-4792-8ec7-cbf18b5ff045,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-27 20:14:00,2023-10-27 20:46:00,BREAST,RIGHT,12,20,,,,,,,2023-10-27 20:14:00,2023-10-27 20:14:00
e08761bb-08b4-46be-803c-3e2bd6a86fe6,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-28 03:09:00,2023-10-28 03:19:00,BREAST,RIGHT,3,7,,,,,,,2023-10-28 03:09:00,2023-10-28 03:09:00
6289aa08-8095-4ab1-b004-328064b9f44f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-28 06:38:00,2023-10-28 06:56:00,BREAST,LEFT,11,7,,,,,,,2023-10-28 06:38:00,2023-10-28 06:38:00
4ab97b3b-8365-4898-bdf2-ab6f96313528,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-28 09:37:00,2023-10-28 09:56:00,BREAST,RIGHT,8,11,,,,,,,2023-10-28 09:37:00,2023-10-28 09:37:00
2093bbbd-519b-49cb-843d-ed59ef59b06b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-28 12:14:00,2023-10-28 12:39:00,BREAST,LEFT,14,11,,,,,,,2023-10-28 12:14:00,2023-10-28 12:14:00
ddc6380e-4687-4348-ac50-6f7b3f37c070,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-28 14:01:00,2023-10-28 14:29:00,BREAST,RIGHT,16,12,,,,,,,2023-10-28 14:01:00,2023-10-28 14:01:00
c3055198-1aa3-4635-ad16-821eabfe9183,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-28 17:15:00,2023-10-28 17:34:00,BREAST,RIGHT,8,11,,,,,,,2023-10-28 17:15:00,2023-10-28 17:15:00
81c7a1e0-1f7f-4226-a320-cc8370c8a98f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-28 19:46:00,2023-10-28 20:03:00,BREAST,RIGHT,6,11,,,,,,,2023-10-28 19:46:00,2023-10-28 19:46:00
4d94e01a-8de6-4355-949a-d68e86ad9d4e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-28 21:31:00,2023-10-28 21:46:00,BREAST,RIGHT,8,7,,,,,,,2023-10-28 21:31:00,2023-10-28 21:31:00
dd701e11-2b40-4bbe-ab85-32dff5b4d89b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-29 03:53:00,2023-10-29 04:08:00,BREAST,LEFT,7,8,,,,,,,2023-10-29 03:53:00,2023-10-29 03:53:00
2408a4c9-06b5-4717-a2ae-77e3ae7b9a15,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-29 07:13:00,2023-10-29 07:23:00,BREAST,LEFT,3,7,,,,,,,2023-10-29 07:13:00,2023-10-29 07:13:00
e6d176b0-dbee-4c43-bb96-3543f4d3db6e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-29 08:48:00,2023-10-29 09:01:00,BREAST,LEFT,9,4,,,,,,,2023-10-29 08:48:00,2023-10-29 08:48:00
51911073-b6f2-48e6-afed-699ac4074254,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-29 10:56:00,2023-10-29 11:10:00,BREAST,RIGHT,,14,,,,,,,2023-10-29 10:56:00,2023-10-29 10:56:00
f0754c35-2f55-409e-a4ea-8df1744240b6,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-29 14:36:00,2023-10-29 14:46:00,BREAST,LEFT,5,5,,,,,,,2023-10-29 14:36:00,2023-10-29 14:36:00
bde59ee5-06c0-4226-8fe0-77fc9bf98427,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-29 16:57:00,2023-10-29 17:15:00,BREAST,RIGHT,17,1,,,,,,,2023-10-29 16:57:00,2023-10-29 16:57:00
8e8390b2-c1bf-45eb-9da6-31ae938b704b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-29 18:45:00,2023-10-29 18:56:00,BREAST,RIGHT,,11,,,,,,,2023-10-29 18:45:00,2023-10-29 18:45:00
9ad2ffa2-6021-4183-9e2e-911e755428a8,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-29 20:46:00,2023-10-29 21:16:00,BREAST,LEFT,16,14,,,,,,,2023-10-29 20:46:00,2023-10-29 20:46:00
f9d04084-5aef-44af-b429-eb5725006d67,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-30 05:03:00,2023-10-30 05:24:00,BREAST,RIGHT,11,10,,,,,,,2023-10-30 05:03:00,2023-10-30 05:03:00
b6655d82-72a3-4254-abe2-3536fa440c92,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-30 08:30:00,2023-10-30 08:43:00,BREAST,RIGHT,8,5,,,,,,,2023-10-30 08:30:00,2023-10-30 08:30:00
b54bb9d3-b76b-473c-b5fa-6e1678ec31c0,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-30 10:34:00,2023-10-30 10:48:00,BREAST,LEFT,5,9,,,,,,,2023-10-30 10:34:00,2023-10-30 10:34:00
7be299c7-306c-4f30-947f-31f113467f93,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-30 11:57:00,2023-10-30 12:01:00,BREAST,RIGHT,,4,,,,,,,2023-10-30 11:57:00,2023-10-30 11:57:00
b845f850-994e-4f59-996c-c50053c6dc59,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-30 14:37:00,2023-10-30 14:51:00,BREAST,LEFT,8,6,,,,,,,2023-10-30 14:37:00,2023-10-30 14:37:00
29c63032-4b07-4cbf-9b43-c12fb79d5c99,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-30 16:54:00,2023-10-30 17:00:00,BREAST,RIGHT,,6,,,,,,,2023-10-30 16:54:00,2023-10-30 16:54:00
5c64b8a9-cd21-4d00-a31e-58f1e5f89e46,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-30 17:59:00,2023-10-30 18:17:00,BREAST,LEFT,18,,,,,,,,2023-10-30 17:59:00,2023-10-30 17:59:00
18f0bd54-c915-4db2-a0aa-5ddbb3316f21,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-30 18:30:00,2023-10-30 18:39:00,BREAST,RIGHT,,9,,,,,,,2023-10-30 18:30:00,2023-10-30 18:30:00
ee463d56-6512-4133-bf05-fbd63f73ed40,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-30 20:28:00,2023-10-30 21:12:00,BREAST,RIGHT,35,9,,,,,,,2023-10-30 20:28:00,2023-10-30 20:28:00
cb3ea3ae-d5e6-4b8c-b506-b7cc5a459cb9,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-31 03:56:00,2023-10-31 04:11:00,BREAST,RIGHT,5,10,,,,,,,2023-10-31 03:56:00,2023-10-31 03:56:00
fef7f629-1598-45ce-955a-aa295de4cfa2,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-31 06:47:00,2023-10-31 06:52:00,BREAST,LEFT,5,,,,,,,,2023-10-31 06:47:00,2023-10-31 06:47:00
31e1c6f1-3ef4-4874-bbdb-8312f1be0bb1,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-31 09:18:00,2023-10-31 09:38:00,BREAST,RIGHT,9,11,,,,,,,2023-10-31 09:18:00,2023-10-31 09:18:00
ea947316-00a9-43b3-b05b-ce27dde9af2f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-31 11:30:00,2023-10-31 11:45:00,BREAST,LEFT,15,,,,,,,,2023-10-31 11:30:00,2023-10-31 11:30:00
b4d561f4-8d60-40b5-8f99-411c339ce83d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-31 14:10:00,2023-10-31 14:23:00,BREAST,RIGHT,6,7,,,,,,,2023-10-31 14:10:00,2023-10-31 14:10:00
3e488c56-7a93-4256-9e82-e79030448454,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-31 16:58:00,2023-10-31 17:14:00,BREAST,LEFT,7,9,,,,,,,2023-10-31 16:58:00,2023-10-31 16:58:00
0603cb7c-690b-41f3-98ba-838f97655b6f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-10-31 20:06:00,2023-10-31 20:27:00,BREAST,LEFT,9,12,,,,,,,2023-10-31 20:06:00,2023-10-31 20:06:00
aa814448-41b0-4c30-97af-b9166019f0e2,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-01 04:13:00,2023-11-01 04:25:00,BREAST,LEFT,5,7,,,,,,,2023-11-01 04:13:00,2023-11-01 04:13:00
695387c1-0c65-4567-973d-3df2804f9cc5,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-01 07:22:00,2023-11-01 07:37:00,BREAST,LEFT,15,,,,,,,,2023-11-01 07:22:00,2023-11-01 07:22:00
d6f90cc1-a116-41d8-8021-5bfcc5350bfd,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-01 09:37:00,2023-11-01 09:59:00,BREAST,RIGHT,9,13,,,,,,,2023-11-01 09:37:00,2023-11-01 09:37:00
9faec3e6-56ad-405d-a921-42f516c6a860,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-01 13:27:00,2023-11-01 13:36:00,BREAST,RIGHT,,9,,,,,,,2023-11-01 13:27:00,2023-11-01 13:27:00
22ebed79-4bd5-4e48-a375-b074b383fa51,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-01 14:05:00,2023-11-01 14:27:00,BREAST,LEFT,22,,,,,,,,2023-11-01 14:05:00,2023-11-01 14:05:00
7ce7887b-d8dc-4eb6-aa57-1874260fdda8,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-01 17:05:00,2023-11-01 17:18:00,BREAST,RIGHT,6,7,,,,,,,2023-11-01 17:05:00,2023-11-01 17:05:00
3f3742c6-bd0c-41af-9564-aef4cde834ca,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-01 18:49:00,2023-11-01 19:00:00,BREAST,LEFT,11,,,,,,,,2023-11-01 18:49:00,2023-11-01 18:49:00
5d1b4946-71e4-43dd-a86c-d58ac961e0b8,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-01 20:55:00,2023-11-01 21:11:00,BREAST,RIGHT,,16,,,,,,,2023-11-01 20:55:00,2023-11-01 20:55:00
c39295ab-ab6c-456e-8bd0-f4ce2e23a51e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-02 03:13:00,2023-11-02 03:28:00,BREAST,RIGHT,8,7,,,,,,,2023-11-02 03:13:00,2023-11-02 03:13:00
2fa6287b-ddff-4e06-a8a2-fabd879e7f86,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-02 06:58:00,2023-11-02 07:15:00,BREAST,LEFT,11,6,,,,,,,2023-11-02 06:58:00,2023-11-02 06:58:00
2e556d18-924c-44b1-99b0-d9f5eb8b3283,0d7f2503-cecb-4251-b96b-0c3f423a804f,2023-11-02 09:48:00,2023-11-02 10:06:00,BREAST,RIGHT,5,13,,,,,,,2023-11-02 09:48:00,2023-11-02 09:48:00
